Timestep,Phase Type,Phase Name,Species,Mole Percentage
33,solution,gas_ideal,BaF,5.822373344199893e-41
33,solution,gas_ideal,BaF2,1.542952581872128e-15
33,solution,gas_ideal,Be,4.334915861449591e-63
33,solution,gas_ideal,Be2,1.660651423476391e-145
33,solution,gas_ideal,Be2F4,1.3269107984385688e-08
33,solution,gas_ideal,BeF,2.0926483535230153e-36
33,solution,gas_ideal,BeF2,0.0002392610569740159
33,solution,gas_ideal,Ce,1.1554508312583177e-143
33,solution,gas_ideal,Ce2,4.229650159366271e-198
33,solution,gas_ideal,CeF3,3.6963766236292585e-14
33,solution,gas_ideal,Cr,2.9648724420844123e-86
33,solution,gas_ideal,CrF,1.448835962992865e-55
33,solution,gas_ideal,CrF2,1.4908128547183132e-33
33,solution,gas_ideal,CrF3,1.43166194859057e-14
33,solution,gas_ideal,Cs,1.723052400836447e-36
33,solution,gas_ideal,Cs2,1.560137146829362e-118
33,solution,gas_ideal,Cs2Be2F6,4.438668058829536e-20
33,solution,gas_ideal,Cs2F2,3.83703795273922e-24
33,solution,gas_ideal,Cs2ZrF6,4.753017569127359e-24
33,solution,gas_ideal,CsBeF3,4.940002876825459e-10
33,solution,gas_ideal,CsF,9.373388165857438e-13
33,solution,gas_ideal,CsUF5,2.3453112170619355e-12
33,solution,gas_ideal,CsZr2F9,3.557933613937017e-17
33,solution,gas_ideal,CsZrF5,2.7187234446537307e-13
33,solution,gas_ideal,F,2.154890633848398
33,solution,gas_ideal,F2,44.20360932245712
33,solution,gas_ideal,He,15.944278436902467
33,solution,gas_ideal,La,4.1263345164659785e-144
33,solution,gas_ideal,La2,4.229650159366271e-198
33,solution,gas_ideal,LaF3,2.4889707344129208e-15
33,solution,gas_ideal,Li,1.2966850058061604e-33
33,solution,gas_ideal,Li2,7.653537421358321e-67
33,solution,gas_ideal,Li2BeF4,9.187322886401773e-07
33,solution,gas_ideal,Li2F2,1.2167122491033325e-07
33,solution,gas_ideal,Li2ZrF6,4.680810712158702e-10
33,solution,gas_ideal,Li3F3,1.742962745143493e-09
33,solution,gas_ideal,LiBeF3,3.450431467238779e-05
33,solution,gas_ideal,LiF,8.170943534782862e-07
33,solution,gas_ideal,LiUF5,1.7574891591679677e-08
33,solution,gas_ideal,LiZr2F9,3.4229645632858875e-14
33,solution,gas_ideal,Nd,3.5220807968718345e-135
33,solution,gas_ideal,NdF3,2.2620928796018612e-14
33,solution,gas_ideal,Ne,0.051075874431689025
33,solution,gas_ideal,Pu,1.0558037296570656e-133
33,solution,gas_ideal,PuF,8.051491849488927e-99
33,solution,gas_ideal,PuF2,4.930684153433256e-51
33,solution,gas_ideal,PuF3,3.264805286772067e-22
33,solution,gas_ideal,PuF4,1.0549981367529055e-125
33,solution,gas_ideal,PuF6,37.645868803246024
33,solution,gas_ideal,Rb,4.65110634437816e-32
33,solution,gas_ideal,Rb2,2.951544990619438e-66
33,solution,gas_ideal,Rb2F2,5.166013642725111e-17
33,solution,gas_ideal,RbF,4.0852832547915633e-10
33,solution,gas_ideal,Sr,1.598492731065181e-66
33,solution,gas_ideal,Sr2,2.380268188787504e-153
33,solution,gas_ideal,SrF,1.2075699526197233e-41
33,solution,gas_ideal,SrF2,5.548270335693842e-17
33,solution,gas_ideal,U,4.474187303518005e-146
33,solution,gas_ideal,UF3,4.519604416188426e-34
33,solution,gas_ideal,UF4,4.621446027303196e-07
33,solution,gas_ideal,Zr,1.2138775467870031e-149
33,solution,gas_ideal,ZrF,9.69017527193407e-123
33,solution,gas_ideal,ZrF2,1.0910377767215754e-62
33,solution,gas_ideal,ZrF3,4.2232172175105934e-35
33,solution,gas_ideal,ZrF4,8.101389362713737e-07
35,solution,bccsoln,Mo,99.49163051101408
35,solution,bccsoln,Pd,0.05545778954018618
35,solution,bccsoln,Rh,0.02174703596248723
35,solution,bccsoln,Ru,0.40023483522469244
35,solution,bccsoln,Tc,0.030929828258581402
35,solution,gas_ideal,Ba,7.430972902967671e-69
35,solution,gas_ideal,Ba2,1.8474265240905724e-156
35,solution,gas_ideal,BaF,5.936375286054138e-41
35,solution,gas_ideal,BaF2,1.5866395666852058e-15
35,solution,gas_ideal,Be,4.260711825237537e-63
35,solution,gas_ideal,Be2,1.1366867503101287e-146
35,solution,gas_ideal,Be2F4,1.326362748327782e-08
35,solution,gas_ideal,BeF,2.0744460636619998e-36
35,solution,gas_ideal,BeF2,0.00023921164122232412
35,solution,gas_ideal,Ce,5.646716159374102e-145
35,solution,gas_ideal,Ce2,4.0316545786268996e-198
35,solution,gas_ideal,CeF3,3.840011846249928e-14
35,solution,gas_ideal,Cr,9.102304837373964e-88
35,solution,gas_ideal,CrF,1.6732370378283436e-55
35,solution,gas_ideal,CrF2,1.7364639959483887e-33
35,solution,gas_ideal,CrF3,1.6818510812148402e-14
35,solution,gas_ideal,Cs,1.690928292069729e-36
35,solution,gas_ideal,Cs2,2.966502340342699e-118
35,solution,gas_ideal,Cs2Be2F6,4.3464578368737666e-20
35,solution,gas_ideal,Cs2F2,3.7588786938796375e-24
35,solution,gas_ideal,Cs2ZrF6,4.853542471545198e-24
35,solution,gas_ideal,CsBeF3,4.888421025720642e-10
35,solution,gas_ideal,CsF,9.27743050735407e-13
35,solution,gas_ideal,CsUF5,2.3196599259212468e-12
35,solution,gas_ideal,CsZr2F9,3.826338138656622e-17
35,solution,gas_ideal,CsZrF5,2.804938472335412e-13
35,solution,gas_ideal,F,2.173349821790695
35,solution,gas_ideal,F2,44.9641653916323
35,solution,gas_ideal,He,15.79317342544215
35,solution,gas_ideal,La,1.9094860637769218e-146
35,solution,gas_ideal,La2,4.0316545786268996e-198
35,solution,gas_ideal,LaF3,2.573669842339287e-15
35,solution,gas_ideal,Li,1.28584302051733e-33
35,solution,gas_ideal,Li2,7.526085293870808e-67
35,solution,gas_ideal,Li2BeF4,9.187873438632793e-07
35,solution,gas_ideal,Li2F2,1.217036521327833e-07
35,solution,gas_ideal,Li2ZrF6,4.880496535086748e-10
35,solution,gas_ideal,Li3F3,1.743659580477903e-09
35,solution,gas_ideal,LiBeF3,3.450178503314448e-05
35,solution,gas_ideal,LiF,8.17203230231673e-07
35,solution,gas_ideal,LiUF5,1.7564801711513517e-08
35,solution,gas_ideal,LiZr2F9,3.7197578305676175e-14
35,solution,gas_ideal,Nd,1.0593147104674134e-138
35,solution,gas_ideal,NdF3,2.3761703025376062e-14
35,solution,gas_ideal,Ne,0.04787349257832404
35,solution,gas_ideal,Pu,1.2206584007562095e-132
35,solution,gas_ideal,PuF,2.399974238246154e-99
35,solution,gas_ideal,PuF2,4.686215796942673e-51
35,solution,gas_ideal,PuF3,3.1295131977099255e-22
35,solution,gas_ideal,PuF4,5.445986833648948e-127
35,solution,gas_ideal,PuF6,37.021160957164376
35,solution,gas_ideal,Rb,4.81473092029451e-32
35,solution,gas_ideal,Rb2,3.162866856379913e-66
35,solution,gas_ideal,Rb2F2,5.631133923606247e-17
35,solution,gas_ideal,RbF,4.2652287468186487e-10
35,solution,gas_ideal,Sr,1.6308721248339572e-66
35,solution,gas_ideal,Sr2,2.229051218569521e-153
35,solution,gas_ideal,SrF,1.242584536079504e-41
35,solution,gas_ideal,SrF2,5.758053057455353e-17
35,solution,gas_ideal,U,4.321377601462975e-147
35,solution,gas_ideal,UF3,4.478048090907789e-34
35,solution,gas_ideal,UF4,4.618177453595198e-07
35,solution,gas_ideal,Zr,3.315588123095524e-150
35,solution,gas_ideal,ZrF,2.808988635258238e-124
35,solution,gas_ideal,ZrF2,1.1180421651271898e-62
35,solution,gas_ideal,ZrF3,4.364818771260035e-35
35,solution,gas_ideal,ZrF4,8.444748199331372e-07
36,solution,bccsoln,Mo,99.52623761617618
36,solution,bccsoln,Pd,0.05404618736878628
36,solution,bccsoln,Ru,0.38960787682730896
36,solution,bccsoln,Tc,0.030108319627744844
36,solution,gas_ideal,Ba,7.427514752726537e-69
36,solution,gas_ideal,Ba2,7.504916466688179e-156
36,solution,gas_ideal,BaF,5.956821582932696e-41
36,solution,gas_ideal,BaF2,1.5983317365441157e-15
36,solution,gas_ideal,Be,4.227279574846573e-63
36,solution,gas_ideal,Be2,1.5232264642541323e-146
36,solution,gas_ideal,Be2F4,1.3261771165017036e-08
36,solution,gas_ideal,BeF,2.0662190238015282e-36
36,solution,gas_ideal,BeF2,0.0002391949011376068
36,solution,gas_ideal,Ce,4.848074416845693e-145
36,solution,gas_ideal,Ce2,3.9655870739003145e-198
36,solution,gas_ideal,CeF3,3.886285658625209e-14
36,solution,gas_ideal,Cr,1.3399261801614686e-87
36,solution,gas_ideal,CrF,1.7803259021496432e-55
36,solution,gas_ideal,CrF2,1.8548262042422913e-33
36,solution,gas_ideal,CrF3,1.8035175680434014e-14
36,solution,gas_ideal,Cs,1.6627190364073195e-36
36,solution,gas_ideal,Cs2,2.628124212592532e-120
36,solution,gas_ideal,Cs2Be2F6,4.234994384911664e-20
36,solution,gas_ideal,Cs2F2,3.662996168383398e-24
36,solution,gas_ideal,Cs2ZrF6,4.794542979428405e-24
36,solution,gas_ideal,CsBeF3,4.82533297282655e-10
36,solution,gas_ideal,CsF,9.15834051462266e-13
36,solution,gas_ideal,CsUF5,2.289336445197839e-12
36,solution,gas_ideal,CsZr2F9,3.8814400184214687e-17
36,solution,gas_ideal,CsZrF5,2.8068722314496064e-13
36,solution,gas_ideal,F,2.181850725976877
36,solution,gas_ideal,F2,45.316601619741206
36,solution,gas_ideal,He,15.722444002542687
36,solution,gas_ideal,La,9.411933358929093e-145
36,solution,gas_ideal,La2,3.9655870739003145e-198
36,solution,gas_ideal,LaF3,2.5992426192048794e-15
36,solution,gas_ideal,Li,1.2808909108527184e-33
36,solution,gas_ideal,Li2,7.468227171290183e-67
36,solution,gas_ideal,Li2BeF4,9.188059362940733e-07
36,solution,gas_ideal,Li2F2,1.2171463252477208e-07
36,solution,gas_ideal,Li2ZrF6,4.947814601693317e-10
36,solution,gas_ideal,Li3F3,1.7438955614567557e-09
36,solution,gas_ideal,LiBeF3,3.450092686293191e-05
36,solution,gas_ideal,LiF,8.172400944039799e-07
36,solution,gas_ideal,LiUF5,1.756139726715247e-08
36,solution,gas_ideal,LiZr2F9,3.822563538842334e-14
36,solution,gas_ideal,Nd,1.275858068880578e-136
36,solution,gas_ideal,NdF3,2.4177276494330617e-14
36,solution,gas_ideal,Ne,0.04630042248650135
36,solution,gas_ideal,Pu,1.6300884796826239e-133
36,solution,gas_ideal,PuF,3.878849574722158e-100
36,solution,gas_ideal,PuF2,4.577638087459089e-51
36,solution,gas_ideal,PuF3,3.0689609064921676e-22
36,solution,gas_ideal,PuF4,5.4472310708388087e-126
36,solution,gas_ideal,PuF6,36.732526323930294
36,solution,gas_ideal,Rb,4.865362733307732e-32
36,solution,gas_ideal,Rb2,3.229738178016851e-66
36,solution,gas_ideal,Rb2F2,5.795261805253075e-17
36,solution,gas_ideal,RbF,4.326940564268884e-10
36,solution,gas_ideal,Sr,1.6369669410873367e-66
36,solution,gas_ideal,Sr2,5.7590188992287256e-154
36,solution,gas_ideal,SrF,1.2521067079638536e-41
36,solution,gas_ideal,SrF2,5.824872970424866e-17
36,solution,gas_ideal,U,2.4874765863018697e-147
36,solution,gas_ideal,UF3,4.459535033530825e-34
36,solution,gas_ideal,UF4,4.617074072371793e-07
36,solution,gas_ideal,Zr,1.3258206372775188e-150
36,solution,gas_ideal,ZrF,2.1963749306862726e-124
36,solution,gas_ideal,ZrF2,1.1245470048124674e-62
36,solution,gas_ideal,ZrF3,4.4073855716028103e-35
36,solution,gas_ideal,ZrF4,8.560456650684809e-07
37,solution,bccsoln,Mo,99.53792264447728
37,solution,bccsoln,Pd,0.05285917384136901
37,solution,bccsoln,Ru,0.37986715067323035
37,solution,bccsoln,Tc,0.029351031008130374
37,solution,gas_ideal,Ba,7.43786919095256e-69
37,solution,gas_ideal,Ba2,6.444853128082459e-156
37,solution,gas_ideal,BaF,5.987653567998881e-41
37,solution,gas_ideal,BaF2,1.612672035578356e-15
37,solution,gas_ideal,Be,4.1952059723400555e-63
37,solution,gas_ideal,Be2,1.438419102912609e-146
37,solution,gas_ideal,Be2F4,1.3259721490306856e-08
37,solution,gas_ideal,BeF,2.058286058482887e-36
37,solution,gas_ideal,BeF2,0.0002391764160250226
37,solution,gas_ideal,Ce,6.527771734697703e-145
37,solution,gas_ideal,Ce2,3.895884297071512e-198
37,solution,gas_ideal,CeF3,3.938122647904681e-14
37,solution,gas_ideal,Cr,1.2625420263545747e-87
37,solution,gas_ideal,CrF,1.893139577142869e-55
37,solution,gas_ideal,CrF2,1.9798095126895515e-33
37,solution,gas_ideal,CrF3,1.932313644499264e-14
37,solution,gas_ideal,Cs,1.6395573530093495e-36
37,solution,gas_ideal,Cs2,1.5153630738922477e-119
37,solution,gas_ideal,Cs2Be2F6,4.1483493091493484e-20
37,solution,gas_ideal,Cs2F2,3.588608421027455e-24
37,solution,gas_ideal,Cs2ZrF6,4.767520350867125e-24
37,solution,gas_ideal,CsBeF3,4.775716382146442e-10
37,solution,gas_ideal,CsF,9.064870218331665e-13
37,solution,gas_ideal,CsUF5,2.265371357794695e-12
37,solution,gas_ideal,CsZr2F9,3.9577571928037196e-17
37,solution,gas_ideal,CsZrF5,2.819831643292436e-13
37,solution,gas_ideal,F,2.1900906649152123
37,solution,gas_ideal,F2,45.65953170639284
37,solution,gas_ideal,He,15.653576530963436
37,solution,gas_ideal,La,7.003273527309851e-145
37,solution,gas_ideal,La2,3.895884297071512e-198
37,solution,gas_ideal,LaF3,2.6287224782506084e-15
37,solution,gas_ideal,Li,1.2761353328812776e-33
37,solution,gas_ideal,Li2,7.412875374329218e-67
37,solution,gas_ideal,Li2BeF4,9.188265303008338e-07
37,solution,gas_ideal,Li2F2,1.2172676773383826e-07
37,solution,gas_ideal,Li2ZrF6,5.022413292663616e-10
37,solution,gas_ideal,Li3F3,1.7441563731256827e-09
37,solution,gas_ideal,LiBeF3,3.449998034466523e-05
37,solution,gas_ideal,LiF,8.172808336831993e-07
37,solution,gas_ideal,LiUF5,1.7557622038155585e-08
37,solution,gas_ideal,LiZr2F9,3.9381098466360926e-14
37,solution,gas_ideal,Nd,8.408033565329121e-137
37,solution,gas_ideal,NdF3,2.4628099448750723e-14
37,solution,gas_ideal,Ne,0.04482235234465831
37,solution,gas_ideal,Pu,3.405823293006842e-134
37,solution,gas_ideal,PuF,3.94220809150269e-100
37,solution,gas_ideal,PuF2,4.4746619040091614e-51
37,solution,gas_ideal,PuF3,3.0112526029121137e-22
37,solution,gas_ideal,PuF4,3.8426584307541594e-126
37,solution,gas_ideal,PuF6,36.4517018467181
37,solution,gas_ideal,Rb,4.9232121887702887e-32
37,solution,gas_ideal,Rb2,3.306998339778526e-66
37,solution,gas_ideal,Rb2F2,5.97879742910898e-17
37,solution,gas_ideal,RbF,4.3949234911324007e-10
37,solution,gas_ideal,Sr,1.6457362288150806e-66
37,solution,gas_ideal,Sr2,5.372510474030091e-154
37,solution,gas_ideal,SrF,1.2635683021041607e-41
37,solution,gas_ideal,SrF2,5.900392450392777e-17
37,solution,gas_ideal,U,1.9069875765643533e-147
37,solution,gas_ideal,UF3,4.441580112021041e-34
37,solution,gas_ideal,UF4,4.6158514260076034e-07
37,solution,gas_ideal,Zr,1.0868263336473703e-150
37,solution,gas_ideal,ZrF,3.2616865521376293e-124
37,solution,gas_ideal,ZrF2,1.1328156128457572e-62
37,solution,gas_ideal,ZrF3,4.4565595897514725e-35
37,solution,gas_ideal,ZrF4,8.688657226112508e-07
38,solution,bccsoln,Mo,99.54906632551167
38,solution,bccsoln,Pd,0.051722001681224136
38,solution,bccsoln,Ru,0.3705822653097877
38,solution,bccsoln,Tc,0.028629407497319636
38,solution,gas_ideal,Ba,7.451182550925001e-69
38,solution,gas_ideal,Ba2,7.364106424215143e-156
38,solution,gas_ideal,BaF,6.02028679554561e-41
38,solution,gas_ideal,BaF2,1.6273854136983458e-15
38,solution,gas_ideal,Be,4.164393167655057e-63
38,solution,gas_ideal,Be2,1.3169764798086354e-146
38,solution,gas_ideal,Be2F4,1.3257653655437806e-08
38,solution,gas_ideal,BeF,2.050633357346876e-36
38,solution,gas_ideal,BeF2,0.00023915776568538235
38,solution,gas_ideal,Ce,1.0821701240874058e-144
38,solution,gas_ideal,Ce2,3.8282807638349825e-198
38,solution,gas_ideal,CeF3,3.990142288335343e-14
38,solution,gas_ideal,Cr,1.167218938932705e-87
38,solution,gas_ideal,CrF,2.008899419009061e-55
38,solution,gas_ideal,CrF2,2.1085447052227848e-33
38,solution,gas_ideal,CrF3,2.0654794361071176e-14
38,solution,gas_ideal,Cs,1.617670111639076e-36
38,solution,gas_ideal,Cs2,1.0439183705544544e-119
38,solution,gas_ideal,Cs2Be2F6,4.0672604051587905e-20
38,solution,gas_ideal,Cs2F2,3.5190097079049054e-24
38,solution,gas_ideal,Cs2ZrF6,4.7443650959791594e-24
38,solution,gas_ideal,CsBeF3,4.72880991878563e-10
38,solution,gas_ideal,CsF,8.97653621183862e-13
38,solution,gas_ideal,CsUF5,2.2426990819894225e-12
38,solution,gas_ideal,CsZr2F9,4.036255506539422e-17
38,solution,gas_ideal,CsZrF5,2.833749978468188e-13
38,solution,gas_ideal,F,2.198092388112001
38,solution,gas_ideal,F2,45.993784868567644
38,solution,gas_ideal,He,15.585472192430172
38,solution,gas_ideal,La,7.758416032923746e-145
38,solution,gas_ideal,La2,3.8282807638349825e-198
38,solution,gas_ideal,LaF3,2.6585152542651324e-15
38,solution,gas_ideal,Li,1.2715536987791316e-33
38,solution,gas_ideal,Li2,7.359742898645618e-67
38,solution,gas_ideal,Li2BeF4,9.18847210200993e-07
38,solution,gas_ideal,Li2F2,1.2173900030395624e-07
38,solution,gas_ideal,Li2ZrF6,5.097382719359197e-10
38,solution,gas_ideal,Li3F3,1.744419290455769e-09
38,solution,gas_ideal,LiBeF3,3.449902343596293e-05
38,solution,gas_ideal,LiF,8.173218977567395e-07
38,solution,gas_ideal,LiUF5,1.7553831280359182e-08
38,solution,gas_ideal,LiZr2F9,4.0559440315025954e-14
38,solution,gas_ideal,Nd,8.948916520880934e-137
38,solution,gas_ideal,NdF3,2.5081067335829875e-14
38,solution,gas_ideal,Ne,0.04347696503302715
38,solution,gas_ideal,Pu,1.170875842048482e-133
38,solution,gas_ideal,PuF,3.2973174609296906e-100
38,solution,gas_ideal,PuF2,4.376856848575229e-51
38,solution,gas_ideal,PuF3,2.9561955082960153e-22
38,solution,gas_ideal,PuF4,7.474101984320495e-126
38,solution,gas_ideal,PuF6,36.17889669396258
38,solution,gas_ideal,Rb,4.98148439497502e-32
38,solution,gas_ideal,Rb2,3.385746334892416e-66
38,solution,gas_ideal,Rb2F2,6.165978070052134e-17
38,solution,gas_ideal,RbF,4.463190124036875e-10
38,solution,gas_ideal,Sr,1.6548464773318644e-66
38,solution,gas_ideal,Sr2,9.579512229057774e-154
38,solution,gas_ideal,SrF,1.2752051296300808e-41
38,solution,gas_ideal,SrF2,5.976488323247784e-17
38,solution,gas_ideal,U,1.8802262390458996e-147
38,solution,gas_ideal,UF3,4.424233655037998e-34
38,solution,gas_ideal,UF4,4.614622985423749e-07
38,solution,gas_ideal,Zr,4.6091101539874576e-151
38,solution,gas_ideal,ZrF,2.516514534342666e-124
38,solution,gas_ideal,ZrF2,1.1412549730756268e-62
38,solution,gas_ideal,ZrF3,4.5061643072644134e-35
38,solution,gas_ideal,ZrF4,8.817466491221158e-07
39,solution,bccsoln,Mo,99.56016698043707
39,solution,bccsoln,Pd,0.05049617994310703
39,solution,bccsoln,Ru,0.36141589297531024
39,solution,bccsoln,Tc,0.027920946644503168
39,solution,gas_ideal,Ba,7.449348941066132e-69
39,solution,gas_ideal,Ba2,6.872603490632207e-156
39,solution,gas_ideal,BaF,6.039451305801677e-41
39,solution,gas_ideal,BaF2,1.6381660127473882e-15
39,solution,gas_ideal,Be,4.1357040708270445e-63
39,solution,gas_ideal,Be2,1.3596578694005686e-146
39,solution,gas_ideal,Be2F4,1.3255950854084427e-08
39,solution,gas_ideal,BeF,2.043491976032079e-36
39,solution,gas_ideal,BeF2,0.00023914240658570103
39,solution,gas_ideal,Ce,1.3547576977650068e-144
39,solution,gas_ideal,Ce2,3.7728854603549e-198
39,solution,gas_ideal,CeF3,4.0319263315236977e-14
39,solution,gas_ideal,Cr,1.185205815575314e-87
39,solution,gas_ideal,CrF,2.1224838154067816e-55
39,solution,gas_ideal,CrF2,2.235404888955037e-33
39,solution,gas_ideal,CrF3,2.197259989239433e-14
39,solution,gas_ideal,Cs,1.5921014006118005e-36
39,solution,gas_ideal,Cs2,3.332390925087736e-120
39,solution,gas_ideal,Cs2Be2F6,3.966268389314082e-20
39,solution,gas_ideal,Cs2F2,3.432071830653077e-24
39,solution,gas_ideal,Cs2ZrF6,4.6829532741316125e-24
39,solution,gas_ideal,CsBeF3,4.669731574744851e-10
39,solution,gas_ideal,CsF,8.864959158006403e-13
39,solution,gas_ideal,CsUF5,2.2143368217733734e-12
39,solution,gas_ideal,CsZr2F9,4.0828012534892374e-17
39,solution,gas_ideal,CsZrF5,2.832274225982465e-13
39,solution,gas_ideal,F,2.205632392332867
39,solution,gas_ideal,F2,46.30986632876622
39,solution,gas_ideal,He,15.520917444800917
39,solution,gas_ideal,La,3.864142625887002e-144
39,solution,gas_ideal,La2,3.7728854603549e-198
39,solution,gas_ideal,LaF3,2.6817398387527096e-15
39,solution,gas_ideal,Li,1.2672592802979053e-33
39,solution,gas_ideal,Li2,7.310114723630054e-67
39,solution,gas_ideal,Li2BeF4,9.188642112170327e-07
39,solution,gas_ideal,Li2F2,1.2174907170859214e-07
39,solution,gas_ideal,Li2ZrF6,5.159278694703749e-10
39,solution,gas_ideal,Li3F3,1.7446357672946465e-09
39,solution,gas_ideal,LiBeF3,3.4498234774772533e-05
39,solution,gas_ideal,LiF,8.17355705366345e-07
39,solution,gas_ideal,LiUF5,1.75507066886211e-08
39,solution,gas_ideal,LiZr2F9,4.154526698346826e-14
39,solution,gas_ideal,Nd,7.517609761731987e-137
39,solution,gas_ideal,NdF3,2.547061119545447e-14
39,solution,gas_ideal,Ne,0.042138206701692923
39,solution,gas_ideal,Pu,2.2309549340582147e-133
39,solution,gas_ideal,PuF,8.454678165850166e-100
39,solution,gas_ideal,PuF2,4.2865582210952845e-51
39,solution,gas_ideal,PuF3,2.905137724575584e-22
39,solution,gas_ideal,PuF4,3.003029112886784e-126
39,solution,gas_ideal,PuF6,35.92116874105756
39,solution,gas_ideal,Rb,5.027675391690882e-32
39,solution,gas_ideal,Rb2,3.448826355231481e-66
39,solution,gas_ideal,Rb2F2,6.324020445461505e-17
39,solution,gas_ideal,RbF,4.5200270327726076e-10
39,solution,gas_ideal,Sr,1.6603418356619203e-66
39,solution,gas_ideal,Sr2,9.333099185788492e-154
39,solution,gas_ideal,SrF,1.2838285848425902e-41
39,solution,gas_ideal,SrF2,6.037543243728838e-17
39,solution,gas_ideal,U,3.0939088427342496e-147
39,solution,gas_ideal,UF3,4.408142150409402e-34
39,solution,gas_ideal,UF4,4.61361074309074e-07
39,solution,gas_ideal,Zr,1.9302247890891472e-150
39,solution,gas_ideal,ZrF,1.8930423237969895e-124
39,solution,gas_ideal,ZrF2,1.1471339248778415e-62
39,solution,gas_ideal,ZrF3,4.5449138221418514e-35
39,solution,gas_ideal,ZrF4,8.92379605665933e-07
40,solution,bccsoln,Mo,99.5696634244296
40,solution,bccsoln,Pd,0.0496253586421871
40,solution,bccsoln,Ru,0.3534162945890217
40,solution,bccsoln,Tc,0.027294922339189544
40,solution,gas_ideal,Ba,7.482456935372431e-69
40,solution,gas_ideal,Ba2,7.53587632236119e-156
40,solution,gas_ideal,BaF,6.086382111616355e-41
40,solution,gas_ideal,BaF2,1.656362784643069e-15
40,solution,gas_ideal,Be,4.108088175493587e-63
40,solution,gas_ideal,Be2,1.3129502416815325e-146
40,solution,gas_ideal,Be2F4,1.3253628019516906e-08
40,solution,gas_ideal,BeF,2.0365686793980608e-36
40,solution,gas_ideal,BeF2,0.00023912145325753265
40,solution,gas_ideal,Ce,1.0944799997307423e-145
40,solution,gas_ideal,Ce2,3.7032152912523195e-198
40,solution,gas_ideal,CeF3,4.091141352438688e-14
40,solution,gas_ideal,Cr,1.167323392737938e-87
40,solution,gas_ideal,CrF,2.248830679830912e-55
40,solution,gas_ideal,CrF2,2.3763170771607198e-33
40,solution,gas_ideal,CrF3,2.343502723321673e-14
40,solution,gas_ideal,Cs,1.5766736653013336e-36
40,solution,gas_ideal,Cs2,1.1444099257011744e-120
40,solution,gas_ideal,Cs2Be2F6,3.9148922579758303e-20
40,solution,gas_ideal,Cs2F2,3.388209004102255e-24
40,solution,gas_ideal,Cs2ZrF6,4.698331743282847e-24
40,solution,gas_ideal,CsBeF3,4.639388856434141e-10
40,solution,gas_ideal,CsF,8.808128682766663e-13
40,solution,gas_ideal,CsUF5,2.199482411777877e-12
40,solution,gas_ideal,CsZr2F9,4.189722047998869e-17
40,solution,gas_ideal,CsZrF5,2.859909184831724e-13
40,solution,gas_ideal,F,2.212936508083432
40,solution,gas_ideal,F2,46.617091321893014
40,solution,gas_ideal,He,15.458974920166458
40,solution,gas_ideal,La,4.640557703255271e-145
40,solution,gas_ideal,La2,3.7032152912523195e-198
40,solution,gas_ideal,LaF3,2.716651972027831e-15
40,solution,gas_ideal,Li,1.2631477955440938e-33
40,solution,gas_ideal,Li2,7.262757927848602e-67
40,solution,gas_ideal,Li2BeF4,9.188874154106281e-07
40,solution,gas_ideal,Li2F2,1.217628149436196e-07
40,solution,gas_ideal,Li2ZrF6,5.243823191029249e-10
40,solution,gas_ideal,Li3F3,1.74493118165175e-09
40,solution,gas_ideal,LiBeF3,3.449715897006456e-05
40,solution,gas_ideal,LiF,8.174018362923538e-07
40,solution,gas_ideal,LiUF5,1.7546440119415736e-08
40,solution,gas_ideal,LiZr2F9,4.2910752030517343e-14
40,solution,gas_ideal,Nd,3.7253553337736795e-137
40,solution,gas_ideal,NdF3,2.597089150996887e-14
40,solution,gas_ideal,Ne,0.04096341630238616
40,solution,gas_ideal,Pu,7.226672760141599e-132
40,solution,gas_ideal,PuF,3.4307441282405356e-100
40,solution,gas_ideal,PuF2,4.200636763086618e-51
40,solution,gas_ideal,PuF3,2.85633374303654e-22
40,solution,gas_ideal,PuF4,7.801951822026193e-126
40,solution,gas_ideal,PuF6,35.66975695477053
40,solution,gas_ideal,Rb,5.095906109012761e-32
40,solution,gas_ideal,Rb2,3.5430697646874134e-66
40,solution,gas_ideal,Rb2F2,6.53993279228773e-17
40,solution,gas_ideal,RbF,4.5965399830270964e-10
40,solution,gas_ideal,Sr,1.6732990901449598e-66
40,solution,gas_ideal,Sr2,9.265211706338898e-154
40,solution,gas_ideal,SrF,1.2981322143657644e-41
40,solution,gas_ideal,SrF2,6.125026374026282e-17
40,solution,gas_ideal,U,2.613598062614599e-147
40,solution,gas_ideal,UF3,4.392276465087684e-34
40,solution,gas_ideal,UF4,4.6122288656844655e-07
40,solution,gas_ideal,Zr,1.0892417622132806e-150
40,solution,gas_ideal,ZrF,3.1512748521484876e-124
40,solution,gas_ideal,ZrF2,1.1581171938415375e-62
40,solution,gas_ideal,ZrF3,4.603624163752573e-35
40,solution,gas_ideal,ZrF4,9.069005534335435e-07
42,solution,bccsoln,Mo,99.5872559699822
42,solution,bccsoln,Pd,0.04805470123549109
42,solution,bccsoln,Ru,0.3385588943405874
42,solution,bccsoln,Tc,0.02613043444174123
42,solution,gas_ideal,Ba,7.56261560570972e-69
42,solution,gas_ideal,Ba2,1.000205527404699e-155
42,solution,gas_ideal,BaF,6.190593364483521e-41
42,solution,gas_ideal,BaF2,1.6954062910594033e-15
42,solution,gas_ideal,Be,4.0557405897413074e-63
