Timestep,Salt:MSFL,Gas:gas_ideal,Solid:bccsoln,Solid:cphsoln
245,0.6491105596524847,0.001590362681910867,2.842997014939469e-05,0.0
246,0.649110450826566,0.0015953778942039015,2.8518671481228687e-05,0.0
248,0.6491103845243564,0.001603848040894845,2.8665963671134696e-05,0.0
250,0.6491102162795818,0.0016127989097727542,2.8822086966448457e-05,0.0
252,0.649110018881109,0.0016228701576648315,2.8999294375326383e-05,0.0
253,0.6491100020337527,0.0016265277303860908,2.906158501994891e-05,0.0
254,0.6491098207549487,0.001631295094182467,2.914436813296282e-05,0.0
257,0.6491094671800937,0.0016435490169071554,2.9357641946036473e-05,0.0
258,0.6491094476743454,0.0016473682122741867,2.942320094696478e-05,0.0
259,0.6491093211771218,0.0016528019100832594,2.9519704178394347e-05,0.0
261,0.6491092839834676,0.001661308839112197,2.9671009417601465e-05,0.0
262,0.6491092142172913,0.0016665144229986218,2.9762970901838504e-05,0.0
264,0.6491092633999314,0.0016736788716325071,2.9889507508986057e-05,0.0
265,0.6491092211533288,0.0016785010429390351,2.997457552992778e-05,0.0
266,0.6491091668844848,0.0016819767656001809,3.0037221093726e-05,0.0
267,0.6491093201917552,0.0016852638548432966,3.0097479649359717e-05,0.0
268,0.6491090855002988,0.0016915629951693338,3.0209286944950455e-05,0.0
269,0.6491093036218701,0.0016934870563585708,3.024346694584111e-05,0.0
270,0.6491092934326141,0.001697883036260462,3.032059430266762e-05,0.0
272,0.6491093000489755,0.0017057787804812647,3.0461058614102045e-05,0.0
273,0.6491091517628739,0.0017102306538976694,3.0538140542038746e-05,0.0
277,0.6491087235524088,0.0017269276243420584,3.083421280552985e-05,0.0
278,0.6491085394772977,0.001731495355482531,3.091320703826448e-05,0.0
281,0.6491084248571662,0.0017429514667683904,3.111741194390879e-05,0.0
282,0.6491085200875415,0.0017460759900589876,3.1173501642478046e-05,0.0
284,0.6491082344390876,0.0017545477547371042,3.132317762112833e-05,0.0
286,0.6491078964426915,0.0017635719158971643,3.1482476439634186e-05,0.0
288,0.6491079467217467,0.0017701946902275265,3.15985512973414e-05,0.0
289,0.6491077940511312,0.0017745440734343754,3.1673444200692315e-05,0.0
296,0.649107653017956,0.0018014216541586048,3.2145903871437716e-05,0.0
297,0.6491074272032326,0.0018074686854678843,3.2253613132752e-05,0.0
298,0.6491075636790142,0.001809888509739153,3.229695296253187e-05,0.0
300,0.6491072919821808,0.001818406835859179,3.244767443144319e-05,0.0
301,0.6491071834260042,0.001821671359744684,3.250670225387757e-05,0.0
