Timestep,Salt:MSFL,Gas:gas_ideal,Solid:bccsoln,Solid:cphsoln
70,0.6492207452442424,0.0002588174498184371,4.7539290017948515e-06,0.0
71,0.6492203102100418,0.0002607559821716358,4.784745950905816e-06,0.0
72,0.6492194192169876,0.00026333074783586755,4.826596512648364e-06,0.0
73,0.6492187895269086,0.0002652544649108197,4.856490398331471e-06,0.0
74,0.649219326399138,0.0002641714869541402,4.8311251050726866e-06,0.0
75,0.6492180121234762,0.0002688716668729344,4.9120661704328896e-06,0.0
76,0.6492185034060138,0.0002678099863471663,4.886398739501827e-06,0.0
77,0.6492185510357007,0.00026818575716685867,4.888709282545399e-06,0.0
78,0.6492182724990059,0.00026956779068089436,4.909861260703408e-06,0.0
79,0.6492179323288142,0.00027119339818475804,4.936032203045406e-06,0.0
80,0.6492184481755228,0.0002700504010329229,4.910285546320255e-06,0.0
81,0.649218517301276,0.0002702031689410093,4.9090899918080186e-06,0.0
82,0.6492171158129265,0.00027493671558338664,4.990825029896174e-06,0.0
84,0.6492195987665664,0.0002745855899576147,5.1444603058316965e-06,0.0
88,0.649220761731469,0.00027559644923107435,5.146137850390733e-06,0.0
90,0.6492189055278703,0.00028288967158677315,5.269733456876083e-06,0.0
92,0.6492175101800456,0.00028793678188056694,5.351128673445783e-06,0.0
93,0.6492179587544094,0.00028712238390532935,5.329256823977881e-06,0.0
94,0.649217091090055,0.000290558344953365,5.384944227178771e-06,0.0
95,0.6492169872294568,0.00029157044544222125,5.397745882705789e-06,0.0
96,0.6492161737210232,0.0002940890162598602,5.438253734880771e-06,0.0
99,0.6492167567107312,0.0002936608234098017,5.412012364862642e-06,0.0
100,0.6492150275429258,0.0002993460888775033,5.510517438720303e-06,0.0
101,0.6492162516701798,0.0002960932047581863,5.442893203858719e-06,0.0
102,0.6492152155468243,0.0003004189154470804,5.5167544477816444e-06,0.0
103,0.6492154979558638,0.0002995454040195486,5.494524326153024e-06,0.0
104,0.6492167786988855,0.0002954402977305336,5.413934944915323e-06,0.0
106,0.6492160283864912,0.0002983874329036924,5.4553772383912e-06,0.0
107,0.6492146788388248,0.0003031391164728611,5.537174036537729e-06,0.0
108,0.6492136443742136,0.0003071220628230302,5.604502227437503e-06,0.0
109,0.6492146388913557,0.00030476280828786197,5.5565484259666635e-06,0.0
110,0.6492158015271267,0.00030120272179429727,5.487750247700398e-06,0.0
111,0.649214907291252,0.00030365063468083944,5.527431795870247e-06,0.0
112,0.6492151689439368,0.00030299203644821963,5.510515410971551e-06,0.0
116,0.649215164582505,0.00030468577971601437,5.523169583409376e-06,0.0
118,0.649214464746781,0.000307077350278092,5.55874519940435e-06,0.0
119,0.6492150927339542,0.0003099704706300243,5.75880300412677e-06,0.0
120,0.6492158226650669,0.0003090004240247895,5.757155655797719e-06,0.0
122,0.6492173104934109,0.00030640738375669474,5.70401342467457e-06,0.0
124,0.6492167008164672,0.0003101672522874264,5.762695090417989e-06,0.0
130,0.6492168154088725,0.0003120374037860072,5.761068120956695e-06,0.0
132,0.6492156487554196,0.00031609099165974715,5.824769241351182e-06,0.0
134,0.6492165075480408,0.00031410594233312355,5.776676361565398e-06,0.0
136,0.6492137003155,0.0003231529080597628,5.931503888996064e-06,0.0
138,0.6492154650434562,0.0003172008151726833,5.810621924383974e-06,0.0
144,0.6492140390250385,0.00032257555077683047,5.87866407791895e-06,0.0
146,0.6492139062786123,0.00032315098356019604,5.879827689194176e-06,0.0
