Timestep,Salt:MSFL,Gas:gas_ideal,Solid:bccsoln,Solid:cphsoln
38,0.6492016515310003,0.0002920927012705478,5.460051074094716e-06,0.0
39,0.6492000706977438,0.00029871266808923717,5.574303886028944e-06,0.0
41,0.6491981922230273,0.00031002077241707165,5.768392410343096e-06,0.0
43,0.649195322419702,0.0003228732000056565,5.99123647816894e-06,0.0
44,0.6491947086797223,0.00032800153303518204,6.078742905979363e-06,0.0
45,0.6491936880389868,0.00033368099723890576,6.176832577160726e-06,0.0
47,0.649191831972861,0.00034458589574002193,6.364507497412593e-06,0.0
48,0.6491903200143893,0.00035138247797100714,6.4828442215341875e-06,0.0
49,0.6491897038904457,0.00035612334647929227,6.563887778315879e-06,0.0
50,0.6491889465341074,0.0003611760793460094,6.649815248128845e-06,0.0
51,0.6491875179550554,0.00036769600925596534,6.762951547331384e-06,0.0
52,0.6491867633290342,0.0003729524280172719,6.853990313110558e-06,0.0
53,0.6491860976242375,0.0003778321255807581,6.937374233229991e-06,0.0
54,0.649185222386949,0.0003833496909624298,7.0332131018626216e-06,0.0
56,0.6491831466988183,0.00039495442967591593,7.234461193968653e-06,0.0
57,0.6491827748503233,0.00039903585166742826,7.30335023416344e-06,0.0
59,0.6491815372147434,0.00040865446183066924,7.468210466817467e-06,0.0
62,0.6491788018097351,0.0004255770168584528,7.76238355017588e-06,0.0
63,0.6491784519155857,0.0004294358522366819,7.82584168469177e-06,0.0
64,0.6491781377605989,0.0004330063241784763,7.884614462095303e-06,0.0
65,0.6491773659129129,0.00043849988285878756,7.980379580209878e-06,0.0
66,0.6491770027964522,0.0004424014751032107,8.04659450678102e-06,0.0
67,0.6491762011742371,0.00044803292336239475,8.1453949914561e-06,0.0
69,0.649175041683562,0.00045665721098985765,8.294004998063999e-06,0.0
70,0.6491738500595572,0.0004628570218832032,8.402190657538534e-06,0.0
71,0.6491737751817799,0.00046506010073605036,8.438094043258686e-06,0.0
72,0.6491730312994312,0.0004705111924670576,8.533411944010404e-06,0.0
73,0.6491722534934011,0.00047556947805760925,8.621221117579712e-06,0.0
74,0.649172410106352,0.0004775876124833089,8.654751560860111e-06,0.0
75,0.6491738142508481,0.0004760623621096792,8.62418155711842e-06,0.0
76,0.6491727703499586,0.000482452978637941,8.737342735278893e-06,0.0
77,0.64917155955112,0.0004889117591753041,8.850655377838926e-06,0.0
79,0.6491697165468899,0.0005009403368776376,9.062423897928556e-06,0.0
80,0.6491692901844591,0.0005041801196689925,9.119156721142893e-06,0.0
81,0.6491689441045075,0.0005082378489959121,9.188311660474527e-06,0.0
82,0.6491684144843936,0.0005128296412191278,9.268168733243432e-06,0.0
83,0.6491680978373294,0.0005156237694526917,9.315304337578821e-06,0.0
84,0.649167434814876,0.0005208556521484535,9.407008219264451e-06,0.0
85,0.6491669770432568,0.0005250641742327379,9.479642258724787e-06,0.0
86,0.6491666673349709,0.0005288147713301587,9.542362819726128e-06,0.0
88,0.6491663336499085,0.0005342267753695684,9.634324104883683e-06,0.0
89,0.6491658517747213,0.0005375987231215959,9.692471357961826e-06,0.0
90,0.6491654061178511,0.0005415906004049479,9.760141547852635e-06,0.0
91,0.6491645393084045,0.0005476552964419392,9.867381279149723e-06,0.0
92,0.6491642643727937,0.000551003889715935,9.924404728903717e-06,0.0
93,0.6491638911935865,0.000554083719987802,9.978217745625164e-06,0.0
94,0.6491634861337562,0.0005582114674796953,1.004822801795496e-05,0.0
95,0.6491635037565602,0.0005605078309203239,1.0087983647718606e-05,0.0
97,0.6491625450872164,0.0005682614089092395,1.0222224899046616e-05,0.0
98,0.6491617211939756,0.0005741440781068586,1.032647519616998e-05,0.0
99,0.6491614352822715,0.0005769430429150691,1.0375701883733376e-05,0.0
100,0.6491610230351113,0.0005810066177420611,1.0445539560383793e-05,0.0
101,0.6491609957214493,0.0005834434395315288,1.0487882341697296e-05,0.0
102,0.6491610186466769,0.0005856784378263232,1.0526579799415307e-05,0.0
103,0.6491610437764873,0.0005878902555279937,1.0564877338405686e-05,0.0
104,0.6491604500484971,0.0005926319946591535,1.0647636100453162e-05,0.0
105,0.6491602004329893,0.0005960522371371472,1.0706303243354825e-05,0.0
106,0.6491599117896776,0.0005994677514856809,1.076445896264382e-05,0.0
107,0.6491593560144754,0.0006030575094706528,1.0827115382661033e-05,0.0
108,0.6491591381379632,0.0006053081206165802,1.0865294578164625e-05,0.0
109,0.6491583812924504,0.0006109654228866593,1.0964910622101298e-05,0.0
110,0.6491586594222073,0.0006119869600050992,1.0981411107778966e-05,0.0
111,0.6491585885435496,0.000614538456241055,1.1026135716628903e-05,0.0
114,0.6491577384967486,0.0006247583045669235,1.120256610977607e-05,0.0
115,0.6491573613961256,0.0006281173266794177,1.1259011232499468e-05,0.0
116,0.649157064344364,0.000630681947515468,1.1302998784813486e-05,0.0
117,0.6491567249773645,0.0006334113715143121,1.1349989746937756e-05,0.0
118,0.6491566706800495,0.0006357485246127405,1.1391044561793147e-05,0.0
119,0.6491559976183555,0.0006408841775536793,1.1480963241431786e-05,0.0
120,0.6491561412231218,0.0006423392388787256,1.1505897187890237e-05,0.0
121,0.6491558407065834,0.0006448373141657843,1.1548905431731634e-05,0.0
122,0.6491555065319969,0.0006475214653842133,1.1595144330345918e-05,0.0
124,0.6491547388988753,0.0006533954892222782,1.1698400455512143e-05,0.0
125,0.649154284672624,0.0006575268149775835,1.1769859192407618e-05,0.0
126,0.649153842629001,0.0006604875322139256,1.1821150685030823e-05,0.0
128,0.6491538505643629,0.0006635460964624152,1.187273000321491e-05,0.0
129,0.6491534024346477,0.0006671333355151582,1.193324028210068e-05,0.0
130,0.6491530829402399,0.0006697057566662981,1.1977681237227684e-05,0.0
132,0.6491525038037068,0.0006760276806088377,1.2087380693019981e-05,0.0
133,0.6491525854859169,0.000677442437744297,1.2111829518668952e-05,0.0
134,0.6491520669762813,0.000680682927836152,1.2168393705411377e-05,0.0
135,0.6491520556177142,0.0006827045362554961,1.220395826848278e-05,0.0
136,0.64915142626439,0.0006877957846548852,1.229356952716476e-05,0.0
137,0.649151006970761,0.0006907518638228487,1.2345038077878025e-05,0.0
138,0.6491511453435822,0.000692065308663924,1.2367626340543013e-05,0.0
139,0.6491506916527192,0.0006949797204742063,1.2418255109774927e-05,0.0
141,0.6491504656199094,0.000699931473422029,1.2503883235033168e-05,0.0
142,0.6491504556108855,0.0007018680138465905,1.2538136603563723e-05,0.0
143,0.6491505625440431,0.0007032109893840792,1.2561348562805264e-05,0.0
144,0.649150690027246,0.0007044670960135188,1.2582951962426188e-05,0.0
145,0.6491502438177162,0.0007074942339453831,1.2636538887724024e-05,0.0
146,0.6491497833834509,0.0007112731933104807,1.2701111173600142e-05,0.0
147,0.6491493834104658,0.0007147305490609279,1.27600313876518e-05,0.0
148,0.6491495195041951,0.0007158500241170546,1.2779260148554792e-05,0.0
149,0.6491495344446422,0.0007175903026655888,1.2809532380817833e-05,0.0
150,0.6491495579259556,0.0007192618936309238,1.283863987594751e-05,0.0
151,0.6491496221332889,0.0007207072080366894,1.2864012203704182e-05,0.0
152,0.6491490562467875,0.0007251648815370542,1.2942042073252753e-05,0.0
153,0.6491491770985637,0.0007263717363446341,1.2961667949087017e-05,0.0
155,0.6491489728056158,0.0007310298235724583,1.3042158641821345e-05,0.0
156,0.6491484252260296,0.0007354669940634538,1.3119849171575167e-05,0.0
157,0.649148302612681,0.0007378727725452643,1.3162537598425592e-05,0.0
158,0.6491492393102544,0.0007358409427140973,1.3125259546574771e-05,0.0
159,0.6491488167436034,0.0007386065646714962,1.317360065625545e-05,0.0
160,0.6491482033193643,0.0007432986318754764,1.3255753204084915e-05,0.0
161,0.6491489535631813,0.0007498161803995161,1.3529178714930745e-05,0.0
162,0.6491495054631122,0.0007529473233900448,1.3610314611669916e-05,0.0
163,0.6491504285822838,0.0007532997413368419,1.3624220005818332e-05,0.0
164,0.6491503339225952,0.0007586443049082139,1.3724257300371796e-05,0.0
165,0.6491503103406283,0.0007634946367611223,1.3814149627900787e-05,0.0
166,0.6491505175615742,0.0007669448694288305,1.3877072536824736e-05,0.0
167,0.6491504465711654,0.0007719830927714728,1.3969198133226661e-05,0.0
168,0.6491506215492949,0.0007745544979602233,1.4017139717434096e-05,0.0
169,0.6491506984825384,0.0007782674112410163,1.4083539282993574e-05,0.0
170,0.649150656509966,0.0007826698673116754,1.4163043727870196e-05,0.0
171,0.6491507070916799,0.0007863152240167243,1.4227552683987172e-05,0.0
172,0.6491505817242827,0.0007907648964786737,1.4307042637327685e-05,0.0
173,0.6491505551917183,0.00079472353609356,1.437714763130116e-05,0.0
174,0.649149948751859,0.000801467021775412,1.4498206550525592e-05,0.0
175,0.649149897662098,0.0008041975276528153,1.4546192694772301e-05,0.0
177,0.649149907071784,0.0008114435562452514,1.4674439443920564e-05,0.0
178,0.6491503161350881,0.0008125403670507352,1.4692802106597067e-05,0.0
179,0.6491498028502775,0.0008186670235013105,1.4801911866524171e-05,0.0
181,0.6491501485175737,0.0008230720525551938,1.4876034313012695e-05,0.0
182,0.6491503143702415,0.0008252866835045335,1.491439761108254e-05,0.0
183,0.6491492215129134,0.0008333585056950095,1.5058367856097e-05,0.0
184,0.6491497670794276,0.0008332346237159175,1.505345805216861e-05,0.0
186,0.6491492659080339,0.0008407043568475432,1.5182381385380259e-05,0.0
187,0.6491494755826758,0.0008422987918919304,1.5208932118732998e-05,0.0
188,0.6491492861493863,0.0008453928575108262,1.526302681972909e-05,0.0
189,0.6491488467369885,0.000851057841629645,1.536269980641892e-05,0.0
191,0.6491491185284027,0.0008542932650612068,1.541357951645361e-05,0.0
192,0.6491488655047006,0.0008578068468053009,1.547579664838105e-05,0.0
195,0.6491479314708601,0.0008696830028021698,1.5682932607085504e-05,0.0
196,0.6491485071230066,0.000868955047148993,1.5666426601649346e-05,0.0
198,0.6491479042681617,0.0008779118323423991,1.5821467801157925e-05,0.0
199,0.6491483364616784,0.0008778353220691633,1.5817143395493346e-05,0.0
200,0.6491480935851125,0.0008816131930070552,1.5881470642784906e-05,0.0
201,0.6491477156555434,0.0008849216023591638,1.5938431043485643e-05,0.0
202,0.6491482347721751,0.000884058124248363,1.5919588900033333e-05,0.0
204,0.6491473023361131,0.0008936725162125473,1.608835902158875e-05,0.0
205,0.6491472987616477,0.0008962125954703581,1.6132598938072797e-05,0.0
207,0.6491472931711071,0.0009008691449737919,1.6210855698836694e-05,0.0
210,0.6491469816570908,0.0009073498075487001,1.6320931692085864e-05,0.0
213,0.6491469221323453,0.0009143982126064391,1.644032462196411e-05,0.0
214,0.6491466256677817,0.0009171683149126631,1.6487829439001592e-05,0.0
216,0.6491459432211367,0.0009243380048252238,1.6611462364143107e-05,0.0
217,0.6491462395410031,0.0009245319432965069,1.66124808875681e-05,0.0
219,0.6491458788078974,0.0009301333549545363,1.6710680078675352e-05,0.0
220,0.6491454733692934,0.0009347057182428263,1.6789883242976707e-05,0.0
222,0.6491462085876495,0.0009339165510673806,1.6770364468312715e-05,0.0
225,0.6491457354563795,0.0009413443180811213,1.6897890969417925e-05,0.0
231,0.6491454206490694,0.0009546165017262476,1.712408432252898e-05,0.0
232,0.6491453882545252,0.0009566923218938092,1.716015971848048e-05,0.0
234,0.6491451274474057,0.000961862397941454,1.7248443559293555e-05,0.0
237,0.6491447117209201,0.0009676603320748462,1.7344291057805985e-05,0.0
238,0.6491449126999964,0.0009679958774560791,1.7348335899372713e-05,0.0
239,0.6491448904059776,0.0009698179905066195,1.737964317016398e-05,0.0
240,0.6491445224886087,0.000973199510376541,1.7435929224098053e-05,0.0
241,0.6491448382409719,0.0009726235049019529,1.7423565626843156e-05,0.0
